1,0,0.76759,0.15288,0.56583,0.2347,0.39845,0.26666,0.26508,0.2656,0.16287,0.2444,0.087653,0.2125,0.034796,0.17651,-0.00027586,0.14081,-0.021738,0.10804,-0.033204,0.079609
1,0,0.76579,0.14935,0.56412,0.22874,0.39783,0.25942,0.26591,0.25808,0.16509,0.23735,0.090973,0.20641,0.038837,0.17166,0.0041038,0.13725,-0.017356,0.10572,-0.029081,0.078366
1,0,0.76399,0.14574,0.56244,0.22269,0.39725,0.2521,0.26675,0.2505,0.16729,0.23025,0.094251,0.20029,0.042816,0.16676,0.008408,0.13364,-0.013053,0.10333,-0.025031,0.077038
1,0,0.76221,0.14203,0.56079,0.21652,0.39668,0.24468,0.2676,0.24284,0.16948,0.2231,0.097487,0.19412,0.046734,0.16181,0.012638,0.12997,-0.0088269,0.10086,-0.021053,0.075621
1,0,0.76043,0.13823,0.55915,0.21023,0.39614,0.23716,0.26846,0.2351,0.17165,0.21589,0.10068,0.18789,0.050591,0.1568,0.016797,0.12623,-0.0046756,0.09831,-0.017145,0.074112
1,0,0.75867,0.13432,0.55754,0.20381,0.39562,0.22951,0.26932,0.22726,0.1738,0.20859,0.10384,0.1816,0.054389,0.15172,0.020885,0.12241,-0.00059727,0.095676,-0.013304,0.072507
1,0,0.75692,0.13029,0.55596,0.19724,0.39512,0.22173,0.27019,0.21931,0.17594,0.2012,0.10696,0.17522,0.058129,0.14656,0.024904,0.11851,0.0034099,0.092948,-0.009529,0.070799
1,0,0.75519,0.12613,0.5544,0.19051,0.39464,0.21379,0.27106,0.21123,0.17806,0.19371,0.11003,0.16874,0.061812,0.14131,0.028856,0.11451,0.0073477,0.090118,-0.005818,0.068983
1,0,0.75346,0.12184,0.55285,0.1836,0.39418,0.20569,0.27194,0.203,0.18016,0.18609,0.11307,0.16216,0.06544,0.13596,0.032742,0.11041,0.011218,0.087178,-0.0021692,0.067052
1,0,0.75174,0.11738,0.55134,0.17648,0.39375,0.19739,0.27283,0.1946,0.18225,0.17832,0.11607,0.15544,0.069012,0.13048,0.036564,0.10618,0.015022,0.084115,0.001419,0.064996
1,0,0.75004,0.11276,0.54984,0.16914,0.39333,0.18886,0.27371,0.186,0.18432,0.17037,0.11904,0.14857,0.072531,0.12485,0.040322,0.10182,0.018762,0.080918,0.0049482,0.062807
1,0,0.74834,0.10793,0.54836,0.16154,0.39293,0.18008,0.27461,0.17717,0.18638,0.16222,0.12196,0.14151,0.075996,0.11907,0.04402,0.097304,0.022439,0.077568,0.00842,0.060469
1,0,0.74666,0.10289,0.54691,0.15365,0.39255,0.17099,0.2755,0.16806,0.18841,0.15383,0.12485,0.13425,0.07941,0.11308,0.047657,0.092604,0.026055,0.074047,0.011836,0.057969
1,0,0.74498,0.097589,0.54548,0.1454,0.39218,0.16156,0.2764,0.15863,0.19044,0.14515,0.12771,0.12672,0.082773,0.10687,0.051236,0.087692,0.029612,0.070329,0.015197,0.055284
1,0,0.74332,0.091987,0.54407,0.13675,0.39184,0.1517,0.27731,0.1488,0.19244,0.13612,0.13052,0.11888,0.086086,0.10037,0.054757,0.082529,0.03311,0.066382,0.018505,0.052389
1,0,0.74167,0.086025,0.54268,0.1276,0.39151,0.14132,0.27821,0.1385,0.19443,0.12665,0.13331,0.11066,0.08935,0.093541,0.058222,0.077063,0.036552,0.062164,0.021762,0.049249
1,0,0.74003,0.079624,0.5413,0.11785,0.3912,0.13031,0.27912,0.12758,0.1964,0.11664,0.13605,0.10196,0.092566,0.086283,0.061632,0.071223,0.039938,0.057614,0.024968,0.045816
1,0,0.7384,0.072667,0.53995,0.10732,0.3909,0.11848,0.28003,0.11589,0.19835,0.10592,0.13877,0.092627,0.095735,0.07848,0.064988,0.064906,0.04327,0.052649,0.028125,0.04202
1,0,0.73678,0.064978,0.53862,0.095749,0.39062,0.10554,0.28095,0.10315,0.20029,0.094251,0.14145,0.082457,0.098858,0.069943,0.068291,0.057956,0.04655,0.047138,0.031234,0.037755
1,0,0.73517,0.056257,0.53731,0.082717,0.39036,0.091038,0.28186,0.088889,0.20221,0.081205,0.14409,0.071076,0.10193,0.060359,0.071544,0.050109,0.049778,0.040863,0.034296,0.032842
1,0,0.73357,0.04592,0.53602,0.067372,0.39011,0.074036,0.28278,0.072225,0.20412,0.065967,0.14671,0.057765,0.10497,0.049111,0.074745,0.040847,0.052955,0.033396,0.037313,0.02693
1,0,0.73198,0.032461,0.53474,0.047522,0.38988,0.052143,0.28369,0.050824,0.20601,0.046411,0.14929,0.040659,0.10796,0.034608,0.077898,0.028837,0.056084,0.023636,0.040285,0.019122
1,0,0.7304,0,0.53349,0,0.38966,0,0.28461,0,0.20788,0,0.15184,0,0.1109,0,0.081003,0,0.059165,0,0.043214,0
